Licence_Number,NEB_Pipeline_Indicator,Segment_Line_Number,Licence_Line_Number,Pipeline_Licence_Segment_Id,Company_Name,BA_Code,Pipeline_Specification_Id,Segment_Length,Segment_Status,Segment_From_Facility,From_Location,Segment_To_Facility,To_Location,H2S_Release_Volume,H2S_Release_Level,H2S_Content,Pipe_Technical_Standard,Pipe_Outside_Diameter,Pipe_Type,Pipe_Wall_Thickness,Pipe_Grade,Pipe_Material,Pipe_Max_Operating_Pressure,Pipe_Stress_Level,Pipe_Joint_Method,Pipe_Internal_Protection,Field_Centre,Bidirectional_Pipeline_Ind,HDD_Bored_Ind,Liner_Grade,Liner_Type,Pipeline_External_Protection,Pipeline_Environment,Pipeline_Class_Location,Substance 1,Substance 2,Substance 3,Original_Licence_Number,Original_Pipe_Specification_Id,Original_Segment_Line_Number,Licence_Approval_Date,Original_Licence_Issue_Date,Permit_Approval_Date,Permit_Expiry_Date,Last_Occurrence_Year,Above_Ground_Pipeline
25333,N,21,25333-21,131112,Canadian Natural Resources Limited,0HE9,11,0.01,Operating,Well,06-18-010-16W4,Pipeline,06-18-010-16W4,,,9, ,114.3,Z245.1,3.2,2901,Steel,4960,31,Welded,Uncoated,Medicine Hat,,,,,,,,Oil-Well Effluent,,,25333,,21,1997-04-15 00:00:00,1996-10-15 00:00:00,1996-10-15 00:00:00,1997-04-15 00:00:00,1997,
25333,N,22,25333-22,131113,Canadian Natural Resources Limited,0HE9,2,0.01,Operating,Well,06-18-010-16W4,Pipeline,06-18-010-16W4,,,9, ,60.3,Z245.1,3.2,2901,Steel,4960,16,Welded,Uncoated,Medicine Hat,,,,,,,,Oil-Well Effluent,,,25333,,22,1997-04-15 00:00:00,1996-10-15 00:00:00,1996-10-15 00:00:00,1997-04-15 00:00:00,1997,
16201,N,19,16201-19,328203,Obsidian Energy Ltd.,0BP8,1,0.15,Removed,Blind End,07-02-049-09W5,Blind End,06-02-049-09W5,,,0, ,60.3,5L,3.91,B,Steel,0,0,Welded,Uncoated,Drayton Valley,,,,,,River Crossing,,Oil-Well Effluent,,,16201,,14,2006-12-12 00:00:00,1999-03-02 00:00:00,2014-10-22 15:34:00,1999-09-02 00:00:00,1999,
22305,N,3,22305-3,115416,Bearspaw Petroleum Ltd.,0NL1,5,0.23,Removed,Blind End,09-22-038-20W4,Blind End,12-23-038-20W4,,,35.7,Z662,114.3,5L,6.02,B,Steel,0,0,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,22305,,3,2008-08-29 00:00:00,,2013-08-19 15:09:00,,1986,
22305,N,4,22305-4,115417,Bearspaw Petroleum Ltd.,0NL1,5,0.43,Removed,Blind End,09-22-038-20W4,Blind End,15-22-038-20W4,,,35.7,Z662,114.3,5L,6.02,B,Steel,0,0,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,22305,,4,2008-08-29 00:00:00,,2010-10-25 08:10:00,,1986,
17982,N,3,17982-3,87366,Canadian Natural Resources Limited,0HE9,1,0.01,Abandoned,Blind End,03-32-045-21W4,Blind End,03-32-045-21W4,,,0.2,Z662,60.3,A333,5.54,6,Steel,0,0,Welded,Uncoated,Edmonton,,,,,,,,Natural Gas,,,17982,,3,1996-03-14 00:00:00,,,,1980,
18013,N,3,18013-3,87570,NAL Resources Limited,0TM9,4,0.01,Discontinued,Blind End,10-12-039-03W5,Blind End,10-12-039-03W5,,,0,Z662,60.3,Z245.3,5.54,2412,Steel,0,0,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,18013,,3,2005-04-22 00:00:00,,,,1981,
18013,N,9,18013-9,87574,NAL Resources Limited,0TM9,5,0.01,Operating,Pipeline,10-12-039-03W5,Battery,10-12-039-03W5,,,0,Z662,60.3,Z245.3,5.54,2412,Steel,14620,33,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,18013,,9,2006-05-01 00:00:00,,,,1981,
18013,N,12,18013-12,87576,NAL Resources Limited,0TM9,4,0.01,Discontinued,Blind End,10-12-039-03W5,Blind End,10-12-039-03W5,,,0,Z662,60.3,Z245.3,5.54,2412,Steel,0,0,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,18013,,12,2006-06-21 00:00:00,,,,1981,
18013,N,15,18013-15,87578,NAL Resources Limited,0TM9,4,0.01,Discontinued,Blind End,10-12-039-03W5,Blind End,10-12-039-03W5,,,0,Z662,60.3,Z245.3,5.54,2412,Steel,0,0,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,18013,,15,2006-06-21 00:00:00,,,,1981,
20528,N,150,20528-150,105315,Harvest Operations Corp.,0Z0H,8,0.02,Abandoned,Blind End,15-20-041-01W4,Blind End,15-20-041-01W4,,,23, ,88.9,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Oil-Well Effluent,,,20528,,150,1998-04-20 00:00:00,1997-10-20 00:00:00,2005-07-26 00:00:00,2005-07-26 00:00:00,1998,
20528,N,151,20528-151,105316,Harvest Operations Corp.,0Z0H,15,0.02,Abandoned,Blind End,15-20-041-01W4,Blind End,15-20-041-01W4,,,23, ,114.3,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Oil-Well Effluent,,,20528,,151,1998-04-20 00:00:00,1997-10-20 00:00:00,2005-07-26 00:00:00,2005-07-26 00:00:00,1998,
20618,N,1,20618-1,105849,Canadian Natural Resources Limited,0HE9,1,0.03,Operating,Well,14-33-064-02W6,Pipeline,14-33-064-02W6,,,0,Z662,60.3,A106,8.74,B,Steel,15860,23,Welded,Uncoated,Grande Prairie,,,,,,,,Natural Gas,,,20618,,1,,,2002-09-10 00:00:00,2002-09-10 00:00:00,1984,
20624,N,1,20624-1,105947,Husky Oil Operations Limited,0R46,1,0.01,Operating,Well,11-09-050-04W4,Pipeline,11-09-050-04W4,,,0,X,60.3,A-106,3.91,B,Steel,5520,0,Welded,Uncoated,Wainwright,,,,,,,,Natural Gas,,,20624,,1,1986-01-28 00:00:00,,,,1983,
20624,N,2,20624-2,105948,Husky Oil Operations Limited,0R46,1,0.01,Operating,Pipeline,11-09-050-04W4,Pipeline,11-09-050-04W4,,,0,X,60.3,A-106,3.91,B,Steel,5520,0,Welded,Uncoated,Wainwright,,,,,,,,Natural Gas,,,20624,,2,1986-01-28 00:00:00,,,,1983,
20760,N,3,20760-3,107002,Vantage Point Resources Inc.,A7PA,2,0.03,Operating,Well,16-08-040-25W4,Battery,16-08-040-25W4,,,60,Z662,88.9,Z245.1,3.96,2412,Steel,12000,56,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,20760,,3,1984-11-13 00:00:00,,,,1984,
18012,N,15,18012-15,87557,Blackspur Oil Corp.,A6F7,10,0.02,Abandoned,Blind End,11-19-019-12W4,Blind End,11-19-019-12W4,,,3, ,88.9,Z245.1,4.8,2901,Steel,0,0,Welded,Uncoated,Medicine Hat,,,,,,,,Oil-Well Effluent,,,18012,,15,,1992-11-25 00:00:00,2006-07-19 00:00:00,2006-07-19 00:00:00,1992,
18012,N,26,18012-26,87565,Blackspur Oil Corp.,A6F7,2,0.02,Operating,Pipeline,11-19-019-12W4,Pipeline,11-19-019-12W4,,,3, ,80,STAR,2.8,1000,Fibreglass,3450,,Threaded,Uncoated,Medicine Hat,,,,,,,,Oil-Well Effluent,,,18012,,26,2002-02-28 00:00:00,2001-08-28 00:00:00,2001-08-28 00:00:00,2002-02-28 00:00:00,2002,
16298,N,18,16298-18,77381,Cardinal Energy Ltd.,A6A7,6,0.03,Operating,Well,10-13-048-09W4,Satellite,10-13-048-09W4,,,0, ,88.9,5LX,3.96,X42,Steel,4830,19,Welded,Expanded Poly,Wainwright,,,,,,,,Oil-Well Effluent,,,16298,,18,1979-09-11 00:00:00,,2005-04-11 00:00:00,2005-04-11 00:00:00,1979,
19479,N,15,19479-15,97078,Canlin Energy Corporation,A7M1,6,0.01,Operating,Pipeline,11-25-047-18W5,Pipeline,11-25-047-18W5,,,0,Z662,60.3,A333,3.91,6,Steel,9930,32,Welded,Uncoated,Drayton Valley,,,,,,,,Fuel Gas,,,19479,,15,1983-04-22 00:00:00,,2006-05-18 00:00:00,2006-05-18 00:00:00,1983,
19479,N,16,19479-16,97079,Canlin Energy Corporation,A7M1,6,0.01,Operating,Pipeline,01-14-048-19W5,Pipeline,01-14-048-19W5,,,0,Z662,60.3,A333,3.91,6,Steel,9930,32,Welded,Uncoated,Drayton Valley,,,,,,,,Fuel Gas,,,19479,,16,1983-04-22 00:00:00,,2006-05-18 00:00:00,2006-05-18 00:00:00,1983,
19479,N,31,19479-31,97087,Canlin Energy Corporation,A7M1,5,0.02,Operating,Pipeline,11-10-047-17W5,Pipeline,11-10-047-17W5,,,0,Z662,60.3,A333,3.91,6,Steel,4950,16,Welded,Uncoated,Drayton Valley,,,,,,,,Fuel Gas,,,19479,,31,1983-04-22 00:00:00,,,,1983,
19479,N,37,19479-37,97091,Canlin Energy Corporation,A7M1,5,0.02,Operating,Pipeline,06-01-047-17W5,Pipeline,06-01-047-17W5,,,0,Z662,60.3,A333,3.91,6,Steel,4950,16,Welded,Uncoated,Drayton Valley,,,,,,,,Fuel Gas,,,19479,,37,1983-04-22 00:00:00,,,,1983,
19479,N,38,19479-38,97092,Canlin Energy Corporation,A7M1,6,0.01,Operating,Pipeline,06-21-047-17W5,Pipeline,06-21-047-17W5,,,0,Z662,60.3,A333,3.91,6,Steel,9930,32,Welded,Uncoated,Drayton Valley,,,,,,,,Fuel Gas,,,19479,,38,1983-04-22 00:00:00,,2006-05-18 00:00:00,2006-05-18 00:00:00,1983,
19479,N,40,19479-40,97093,Canlin Energy Corporation,A7M1,5,0.02,Operating,Pipeline,06-29-047-17W5,Pipeline,06-29-047-17W5,,,0,Z662,60.3,A333,3.91,6,Steel,4950,16,Welded,Uncoated,Drayton Valley,,,,,,,,Fuel Gas,,,19479,,40,1983-04-22 00:00:00,,,,1983,
19479,N,43,19479-43,97094,Canlin Energy Corporation,A7M1,5,0.02,Operating,Pipeline,06-31-047-17W5,Pipeline,06-31-047-17W5,,,0,Z662,60.3,A333,3.91,6,Steel,4950,16,Welded,Uncoated,Drayton Valley,,,,,,,,Fuel Gas,,,19479,,43,1983-04-22 00:00:00,,,,1983,
2029,N,185,2029-185,321399,ATCO Gas And Pipelines Ltd.,0144,29,0.1,Removed,Blind End,09-29-037-27W4,Blind End,09-29-037-27W4,,,0,Z662,168.3,5L,4.78,B,Steel,0,0,Welded,Uncoated,Calgary,,,,,,,,Natural Gas,,,2029,,127,2003-04-03 00:00:00,1998-09-14 00:00:00,2013-08-16 15:34:00,2011-06-03 00:00:00,1997,
20068,N,9,20068-9,102233,Canadian Natural Resources Limited,0HE9,3,0.01,Operating,Well,10-28-030-18W4,Pipeline,10-28-030-18W4,,,0,Z662,60.3,Z245.3,3.91,2901,Steel,4960,13,Welded,Uncoated,Calgary,,,,,,,,Natural Gas,,,20068,,9,1983-05-13 00:00:00,,2009-04-15 00:00:00,2009-04-15 00:00:00,1983,
41798,N,2,41798-2,207791,Canadian Natural Resources Limited,0HE9,12,1.23,Removed,Blind End,10-03-067-04W4,Blind End,14-34-066-04W4,,,0,Z662,168.3,Z245.1,4.78,3592,Steel,0,0,Welded,Uncoated,Bonnyville,,,,,,,,Salt Water,,,41798,,2,2004-12-23 00:00:00,2003-12-23 00:00:00,2011-09-07 12:05:00,2004-12-23 00:00:00,2004,
22305,N,20,22305-20,303558,Bearspaw Petroleum Ltd.,0NL1,5,0.2,Removed,Blind End,09-22-038-20W4,Blind End,09-22-038-20W4,,,35.7,Z662,114.3,5L,6.02,B,Steel,0,0,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,22305,,3,2008-08-29 00:00:00,,2010-12-02 11:14:00,,1986,
19334,N,22,19334-22,95936,Canadian Natural Resources Limited,0HE9,3,0.01,Removed,Blind End,06-02-046-21W4,Blind End,06-02-046-21W4,,,9, ,60.3,A333,5.54,6,Steel,0,0,Welded,Uncoated,Edmonton,,,,,,,,Natural Gas,,,19334,,22,1983-04-08 00:00:00,,2015-10-19 15:37:00,2005-10-26 00:00:00,1983,
19334,N,27,19334-27,95939,Canadian Natural Resources Limited,0HE9,1,0.01,Abandoned,Blind End,07-06-046-20W4,Blind End,07-06-046-20W4,,,9, ,60.3,A106,5.54,B,Steel,0,0,Welded,Uncoated,Edmonton,,,,,,,,Natural Gas,,,19334,,27,1983-04-08 00:00:00,,2004-10-18 00:00:00,2004-10-18 00:00:00,1983,
19334,N,40,19334-40,95947,Canadian Natural Resources Limited,0HE9,7,0.04,Removed,Blind End,06-25-045-19W4,Blind End,06-25-045-19W4,,,9, ,88.9,Z245.3,3.96,2902,Steel,0,0,Welded,Uncoated,Edmonton,,,,,,,,Natural Gas,,,19334,,40,1984-03-23 00:00:00,,2012-12-20 14:06:00,,1984,
20915,N,3,20915-3,108287,Prairie Storm Energy Corp.,A7DF,5,0.01,Operating,Pipeline,16-03-039-04W5,Battery,16-03-039-04W5,,,0, ,60.3,A106,3.91,B,Steel,3450,11,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,20915,,3,1984-12-12 00:00:00,,2017-12-14 14:04:09,,1984,
20915,N,6,20915-6,108288,Prairie Storm Energy Corp.,A7DF,5,0.01,Operating,Well,16-03-039-04W5,Satellite,16-03-039-04W5,,,0, ,60.3,A106,3.91,B,Steel,3450,11,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,20915,,6,2010-01-21 00:00:00,,2017-12-14 14:04:09,,1984,
23620,N,4,23620-4,319638,NAL Resources Limited,0TM9,4,0.15,Removed,Blind End,11-15-034-05W5,Blind End,11-15-034-05W5,,,0.5,Z662,88.9,Z245.1,4,2901,Steel,0,,Mechanical Coupling,Free Standing,Red Deer,,,,,,River Crossing,,Oil-Well Effluent,,,23620,,1,1989-05-19 00:00:00,1989-03-01 00:00:00,2013-03-21 17:32:00,2007-05-03 00:00:00,1989,
23620,N,3,23620-3,122009,NAL Resources Limited,0TM9,1,0.1,Removed,Blind End,11-15-034-05W5,Blind End,11-15-034-05W5,,,0.5,Z662,88.9,Z245.1,4,2901,Steel,0,0,Welded,Uncoated,Red Deer,,,,,,River Crossing,,Oil-Well Effluent,,,23620,,3,2001-07-16 00:00:00,1989-03-01 00:00:00,2013-03-21 17:32:00,1990-03-01 00:00:00,1989,
25783,N,139,25783-139,324343,Canadian Natural Resources Limited,0HE9,43,0.04,Removed,Blind End,16-05-067-04W4,Blind End,15-05-067-04W4,,,8, ,219.1,A53,8.2,B,Steel,0,0,Welded,Uncoated,Bonnyville,,,,,,,,Oil-Well Effluent,,,25783,,1,1994-06-27 00:00:00,1992-01-09 00:00:00,2014-02-07 14:01:00,1993-01-09 00:00:00,1991,Surfce Line Crossing
25783,N,8,25783-8,133422,Canadian Natural Resources Limited,0HE9,1,0.01,Operating,Well,03-05-067-04W4,Pipeline,04-05-067-04W4,,,8, ,114.3,Z245.1,4.4,3591,Steel,8580,31,Welded,Uncoated,Bonnyville,,,,,,,,Oil-Well Effluent,,,25783,,8,1995-05-09 00:00:00,1994-05-09 00:00:00,1994-05-09 00:00:00,1995-05-09 00:00:00,1995,
25783,N,62,25783-62,133474,Canadian Natural Resources Limited,0HE9,45,1.04,Removed,Blind End,13-15-067-04W4,Blind End,04-15-067-04W4,,,8, ,323.9,Z245.1,6.4,3591,Steel,0,0,Welded,Uncoated,Bonnyville,,,,,,,,Oil-Well Effluent,,,25783,,62,1998-01-23 00:00:00,1997-07-23 00:00:00,2014-08-21 08:49:00,1998-01-23 00:00:00,1998,Surfce Line Crossing
2029,N,191,2029-191,326977,ATCO Gas And Pipelines Ltd.,0144,29,0.05,Removed,Blind End,01-33-037-27W4,Blind End,01-33-037-27W4,,,0,Z662,168.3,5L,4.78,B,Steel,0,0,Welded,Uncoated,Calgary,,,,,,,,Natural Gas,,,2029,,127,2003-04-03 00:00:00,1998-09-14 00:00:00,2014-08-11 13:59:00,2011-06-03 00:00:00,1997,
2029,N,192,2029-192,326978,ATCO Gas And Pipelines Ltd.,0144,29,0.05,Removed,Blind End,01-33-037-27W4,Blind End,02-33-037-27W4,,,0,Z662,168.3,5L,4.78,B,Steel,0,0,Welded,Uncoated,Calgary,,,,,,,,Natural Gas,,,2029,,127,2003-04-03 00:00:00,1998-09-14 00:00:00,2014-12-10 15:41:00,2011-06-03 00:00:00,1997,
2029,N,195,2029-195,330610,ATCO Gas And Pipelines Ltd.,0144,29,0.6,Removed,Blind End,14-28-037-27W4,Blind End,13-28-037-27W4,,,0,Z662,168.3,5L,4.78,B,Steel,0,0,Welded,Uncoated,Calgary,,,,,,,,Natural Gas,,,2029,,127,2003-04-03 00:00:00,1998-09-14 00:00:00,2015-03-10 14:54:00,2011-06-03 00:00:00,1997,
20352,N,8,20352-8,104112,Axiom Oil and Gas Inc.,A71K,3,0.04,Discontinued,Blind End,16-13-032-03W5,Blind End,16-13-032-03W5,,,0, ,88.9,Z245.3,3.18,2901,Steel,0,0,Welded,Uncoated,Red Deer,,,,,,,,Oil-Well Effluent,,,20352,,8,1983-07-20 00:00:00,,2018-06-14 16:41:05,,1983,
20528,N,99,20528-99,105264,Harvest Operations Corp.,0Z0H,4,0.02,Abandoned,Blind End,11-20-041-01W4,Blind End,11-20-041-01W4,,,23, ,60.3,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Oil-Well Effluent,,,20528,,99,1993-01-07 00:00:00,1992-07-14 00:00:00,2005-07-26 00:00:00,2005-07-26 00:00:00,1992,
20528,N,100,20528-100,105265,Harvest Operations Corp.,0Z0H,4,0.02,Abandoned,Blind End,11-20-041-01W4,Blind End,11-20-041-01W4,,,23, ,60.3,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Oil-Well Effluent,,,20528,,100,1993-01-07 00:00:00,1992-07-14 00:00:00,2005-07-26 00:00:00,2005-07-26 00:00:00,1992,
20528,N,105,20528-105,105270,Harvest Operations Corp.,0Z0H,15,0.02,Abandoned,Blind End,15-20-041-01W4,Blind End,15-20-041-01W4,,,23, ,114.3,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Oil-Well Effluent,,,20528,,105,1993-01-07 00:00:00,1992-07-14 00:00:00,2005-07-26 00:00:00,2005-07-26 00:00:00,1992,
20528,N,106,20528-106,105271,Harvest Operations Corp.,0Z0H,4,0.02,Abandoned,Blind End,15-20-041-01W4,Blind End,15-20-041-01W4,,,23, ,60.3,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Oil-Well Effluent,,,20528,,106,1993-01-07 00:00:00,1992-07-14 00:00:00,2005-07-26 00:00:00,2005-07-26 00:00:00,1992,
20528,N,107,20528-107,105272,Harvest Operations Corp.,0Z0H,8,0.03,Abandoned,Blind End,13-20-041-01W4,Blind End,13-20-041-01W4,,,23, ,88.9,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Oil-Well Effluent,,,20528,,107,1993-01-07 00:00:00,1992-07-14 00:00:00,2005-07-26 00:00:00,2005-07-26 00:00:00,1992,
20528,N,108,20528-108,105273,Harvest Operations Corp.,0Z0H,4,0.03,Abandoned,Blind End,13-20-041-01W4,Blind End,13-20-041-01W4,,,23, ,60.3,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Oil-Well Effluent,,,20528,,108,1993-01-07 00:00:00,1992-07-14 00:00:00,2005-07-26 00:00:00,2005-07-26 00:00:00,1992,
20528,N,111,20528-111,105276,Harvest Operations Corp.,0Z0H,4,0.04,Abandoned,Blind End,12-20-041-01W4,Blind End,12-20-041-01W4,,,23, ,60.3,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Oil-Well Effluent,,,20528,,111,1993-03-25 00:00:00,1992-11-24 00:00:00,2005-07-26 00:00:00,2005-07-26 00:00:00,1992,
20528,N,112,20528-112,105277,Harvest Operations Corp.,0Z0H,8,0.04,Abandoned,Blind End,12-20-041-01W4,Blind End,12-20-041-01W4,,,23, ,88.9,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Oil-Well Effluent,,,20528,,112,1993-04-02 00:00:00,1992-11-24 00:00:00,2005-07-26 00:00:00,2005-07-26 00:00:00,1992,
20901,N,8,20901-8,319576,Canadian Natural Resources Limited,0HE9,2,0.66,Removed,Blind End,07-18-011-16W4,Blind End,03-18-011-16W4,,,3.1,Z662,88.9,Z245.3,3.18,2901,Steel,0,0,Welded,Uncoated,Medicine Hat,,,,,,,,Natural Gas,,,20901,,4,,1998-05-29 00:00:00,2013-06-07 15:29:00,2004-04-20 00:00:00,1985,
25498,N,23,25498-23,333574,Paramount Resources Ltd.,0AW4,5,0.27,Removed,Blind End,04-33-058-15W4,Blind End,04-33-058-15W4,,,0,Z662,114.3,Z245.1,3.2,2901,Steel,0,0,Welded,Uncoated,Bonnyville,,,,,,,,Natural Gas,,,25498,,5,1992-08-17 00:00:00,1992-01-21 00:00:00,2016-01-27 13:13:00,1993-01-21 00:00:00,1991,
2029,N,54,2029-54,5504,ATCO Gas And Pipelines Ltd.,0144,3,0.02,Operating,Pipeline,01-23-036-28W4,Regulator Station,01-23-036-28W4,,,0,Z662,42.2,5L,3.56,B,Steel,4960,12,Welded,Uncoated,Calgary,,,,,,,,Natural Gas,,,2029,,54,2003-04-03 00:00:00,,,,1978,
2029,N,59,2029-59,5505,ATCO Gas And Pipelines Ltd.,0144,24,0.03,Operating,Pipeline,10-08-030-01W5,Pipeline,10-08-030-01W5,,,0,Z662,114.3,Z245.3,6.02,2411,Steel,4960,20,Welded,Uncoated,Calgary,,,,,,,,Natural Gas,,,2029,,59,1982-06-08 00:00:00,,,,1982,
19877,N,71,19877-71,100964,Canadian Natural Resources Limited,0HE9,6,0.01,Operating,Well,06-01-023-11W4,Pipeline,06-01-023-11W4,,,0, ,60.3,Z245.1,3.2,2901,Steel,3720,12,Welded,Uncoated,Medicine Hat,,,,,,,,Natural Gas,,,19877,,71,,1994-11-08 00:00:00,1994-11-08 00:00:00,1994-11-08 00:00:00,1994,
19877,N,73,19877-73,100966,Canadian Natural Resources Limited,0HE9,6,0.01,Operating,Well,06-06-024-10W4,Pipeline,06-06-024-10W4,,,0, ,60.3,Z245.1,3.2,2901,Steel,3720,12,Welded,Uncoated,Medicine Hat,,,,,,,,Natural Gas,,,19877,,73,,1994-11-08 00:00:00,1994-11-08 00:00:00,1994-11-08 00:00:00,1994,
19877,N,76,19877-76,100969,Canadian Natural Resources Limited,0HE9,6,0.01,Operating,Well,14-06-024-11W4,Pipeline,14-05-024-10W4,,,0, ,60.3,Z245.1,3.2,2901,Steel,3720,12,Welded,Uncoated,Medicine Hat,,,,,,,,Natural Gas,,,19877,,76,,1994-11-08 00:00:00,1994-11-08 00:00:00,1994-11-08 00:00:00,1994,
19268,N,5,19268-5,300607,Bearspaw Petroleum Ltd.,0NL1,4,0.05,Removed,Blind End,15-23-029-20W4,Blind End,10-23-029-20W4,,,0,Z662,114.3,Z245.3,3.18,2902,Steel,0,0,Welded,Uncoated,Calgary,,,,,,,,Natural Gas,,,,,,,,2010-07-19 14:33:00,2010-05-10 00:00:00,2010,
19268,N,6,19268-6,300618,Bearspaw Petroleum Ltd.,0NL1,5,0.06,Removed,Blind End,10-23-029-20W4,Blind End,15-23-029-20W4,,,0,Z662,168.3,Z245.3,3.18,2902,Steel,0,,Welded,Free Standing,Calgary,,,,,,,,Natural Gas,,,,,,,,2010-07-19 14:33:00,2010-05-11 00:00:00,2010,
25369,N,2,25369-2,263324,Repsol Oil & Gas Canada Inc.,0039,3,0.16,Removed,Blind End,04-02-043-02W4,Blind End,04-02-043-02W4,,,0,Z662,82.6,STAR,3.3,1250,Fibreglass,0,,Threaded,Uncoated,Wainwright,,,,,,,,Salt Water,,,25369,,2,2008-01-10 00:00:00,2007-01-10 00:00:00,2012-08-14 07:20:00,2008-01-10 00:00:00,2008,
19911,N,5,19911-5,101241,Husky Oil Operations Limited,0R46,2,0.01,Abandoned,Blind End,11-10-035-21W4,Blind End,11-10-035-21W4,,,0,Z662,88.9,A106,7.62,B,Steel,0,0,Welded,Uncoated,Red Deer,,,,,,,,Natural Gas,,,19911,,5,2002-07-16 00:00:00,1982-08-30 00:00:00,1982-08-30 00:00:00,1983-08-30 00:00:00,1983,
19775,N,12,19775-12,99686,Imperial Oil Resources Limited,0007,3,0.01,Abandoned,Blind End,13-34-036-20W4,Blind End,13-34-036-20W4,,,0.15,Z662,114.3,A106,6.02,B,Steel,0,0,Welded,Yes,Red Deer,,,,,,,,Salt Water,,,19775,,12,2008-08-14 00:00:00,,,,1983,
20047,N,1,20047-1,102206,ARC Resources Ltd.,0G30,1,0.01,Operating,Well,06-13-068-13W4,Battery,06-13-068-13W4,,,0,,88.9,A53,5.49,B,Steel,5000,17,Welded,Uncoated,Bonnyville,,,,,,,,Natural Gas,,,20047,,1,1982-11-16 00:00:00,,,,1982,
20521,N,15,20521-15,105142,Canadian Natural Resources Limited,0HE9,1,0.02,Operating,Well,06-30-063-01W5,Pipeline,06-30-063-01W5,,,0,Z662,60.3,A106,3.91,B,Steel,5860,19,Welded,Uncoated,Edmonton,,,,,,,,Natural Gas,,,20521,,15,1984-05-14 00:00:00,,,,1984,
20521,N,17,20521-17,105144,Canadian Natural Resources Limited,0HE9,9,0.02,Operating,Pipeline,11-24-063-02W5,Compressor Station,11-24-063-02W5,,,0,Z662,168.3,A106,7.11,B,Steel,8450,41,Welded,Uncoated,Edmonton,,,,,,,,Natural Gas,,,20521,,17,1996-09-06 00:00:00,,,,1984,
19428,N,1,19428-1,96852,TAQA North Ltd.,A2TG,1,0.03,Abandoned,Blind End,07-28-050-15W4,Blind End,07-28-050-15W4,,,0,Z662,60.3,A106,3.91,B,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Natural Gas,,,19428,,1,1982-08-18 00:00:00,,2007-07-10 00:00:00,2007-07-10 00:00:00,1982,
21270,N,2,21270-2,109823,Pembina Pipeline Corporation,0205,8,0.19,Removed,Blind End,06-33-074-09W6,Blind End,07-33-074-09W6,,,0, ,114.3,Z245.1,3.96,2901,Steel,0,0,Welded,Uncoated,Grande Prairie,,,,,,,,Liquid Ethane,Condensate,Crude Oil,21270,,2,1986-03-12 00:00:00,,2014-10-24 07:10:00,,1986,
2029,N,172,2029-172,291113,ATCO Gas And Pipelines Ltd.,0144,25,0.02,Operating,Pipeline,14-33-032-01W5,Pipeline,14-33-032-01W5,,,0,Z662,168.3,5L,3.96,B,Steel,4960,44,Welded,Uncoated,Calgary,,,,,,,,Natural Gas,,,,,,2009-04-17 00:00:00,,,,2009,
2029,N,180,2029-180,294266,ATCO Gas And Pipelines Ltd.,0144,23,0.03,Operating,Pipeline,14-28-037-27W4,Meter Reg. Station,14-28-037-27W4,,,0,Z662,114.3,Z245.1,6,3592,Steel,4960,13,Welded,Uncoated,Calgary,,,,,,,,Natural Gas,,,2029,,180,2010-07-13 00:00:00,2009-07-13 00:00:00,2009-07-13 00:00:00,2010-07-13 00:00:00,2009,
20528,N,42,20528-42,105210,Harvest Operations Corp.,0Z0H,5,0.01,Abandoned,Blind End,16-20-041-01W4,Blind End,16-20-041-01W4,,,23, ,60.3,A106,3.91,B,Steel,0,0,Welded,Uncoated,Wainwright,,,,,,,,Oil-Well Effluent,,,20528,,42,1983-11-17 00:00:00,,2005-07-26 00:00:00,2005-07-26 00:00:00,1983,
